transaction_id,account_id,transaction_date,amount_ngn,merchant_id,merchant_name,merchant_category,transaction_channel,transaction_location,account_home_city,is_fraud,fraud_flag_reason
TXN0003099,ACC00059,2024-02-24 18:14:39,31423.05,MRT002,POS Terminal Lekki,POS,USSD,Lagos,Lagos,0,
TXN0003666,ACC00069,2024-10-24 14:26:09,147036.69,MRT009,Bolt Ride Hailing,Transport,USSD,Abuja,Abuja,0,
TXN0005707,ACC00109,2024-05-07 06:18:30,55552.39,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0002979,ACC00057,2024-12-24 21:55:42,35724.77,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0004077,ACC00077,2024-02-26 19:59:12,91094.57,MRT005,Jumia Online Store,E-commerce,POS,Ibadan,Ibadan,0,
TXN0005570,ACC00107,2024-01-25 22:41:19,26928.64,MRT002,POS Terminal Lekki,POS,Web,Ibadan,Ibadan,0,
TXN0003614,ACC00068,2024-12-01 07:34:34,6072.8,MRT009,Bolt Ride Hailing,Transport,ATM,Abuja,Abuja,0,
TXN0001986,ACC00037,2024-03-01 16:57:10,74081.77,MRT010,Konga Electronics,E-commerce,ATM,Port Harcourt,Port Harcourt,0,
TXN0004359,ACC00082,2024-05-07 03:22:18,63249.06,MRT009,Bolt Ride Hailing,Transport,POS,Abuja,Abuja,0,
TXN0004251,ACC00081,2024-03-27 13:34:27,40072.73,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Abuja,Abuja,0,
TXN0004176,ACC00079,2024-06-11 04:12:43,64323.27,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0003095,ACC00059,2024-05-02 02:06:59,52428.17,MRT002,POS Terminal Lekki,POS,Web,Lagos,Lagos,0,
TXN0003784,ACC00071,2024-10-23 04:08:09,47774.08,MRT008,ATM Withdrawal UBA,ATM,USSD,Lagos,Lagos,0,
TXN0002211,ACC00041,2024-12-16 02:21:50,44530.41,MRT002,POS Terminal Lekki,POS,USSD,Ibadan,Ibadan,0,
TXN0002539,ACC00048,2024-03-11 14:02:52,580.12,MRT001,Shoprite Ikeja,Grocery,POS,Kano,Kano,0,
TXN0000899,ACC00018,2024-01-19 20:51:47,149204.69,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0000775,ACC00016,2024-05-14 16:30:16,25599.17,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0002059,ACC00038,2024-10-30 10:42:13,71546.52,MRT007,EKEDC Electricity,Utilities,USSD,Abuja,Abuja,0,
TXN0005323,ACC00102,2024-11-12 18:22:00,110999.09,MRT005,Jumia Online Store,E-commerce,Web,Kano,Kano,0,
TXN0001017,ACC00020,2024-01-10 05:23:36,107671.81,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0002995,ACC00057,2024-08-08 14:35:48,148645.34,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0006157,ACC00119,2024-03-03 03:55:00,18122.01,MRT010,Konga Electronics,E-commerce,ATM,Kano,Kano,0,
TXN0003796,ACC00071,2024-12-19 02:13:00,15011.81,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Lagos,Lagos,0,
TXN0005067,ACC00097,2024-01-08 14:10:26,65668.79,MRT001,Shoprite Ikeja,Grocery,ATM,Kano,Kano,0,
TXN0000673,ACC00013,2024-01-07 11:33:23,10596.12,MRT010,Konga Electronics,E-commerce,POS,Port Harcourt,Port Harcourt,0,
TXN0003045,ACC00058,2024-07-17 11:11:46,35928.32,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0004182,ACC00080,2024-08-12 02:26:05,82414.84,MRT009,Bolt Ride Hailing,Transport,POS,Abuja,Abuja,0,
TXN0004109,ACC00079,2024-04-16 11:11:11,107382.6,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0003744,ACC00070,2024-01-17 23:51:11,2624.57,MRT010,Konga Electronics,E-commerce,Web,Port Harcourt,Port Harcourt,0,
TXN0003227,ACC00060,2024-05-07 13:23:25,136700.59,MRT002,POS Terminal Lekki,POS,POS,Port Harcourt,Port Harcourt,0,
TXN0001764,ACC00034,2024-04-20 03:27:00,90258.23,MRT008,ATM Withdrawal UBA,ATM,POS,Abuja,Abuja,0,
TXN0001776,ACC00034,2024-05-18 07:04:02,100168.21,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0005858,ACC00111,2024-01-05 15:50:26,82150.22,MRT003,MTN Airtime Top-up,Telecom,ATM,Ibadan,Ibadan,0,
TXN0003512,ACC00067,2024-07-15 18:49:02,108815.49,MRT010,Konga Electronics,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0000085,ACC00002,2024-11-06 10:08:38,106612.53,MRT004,Netflix Subscription,Streaming,POS,Lagos,Lagos,0,
TXN0000289,ACC00006,2024-08-09 14:58:16,28503.43,MRT007,EKEDC Electricity,Utilities,Mobile App,Abuja,Abuja,0,
TXN0000861,ACC00017,2024-09-11 19:28:40,28659.83,MRT005,Jumia Online Store,E-commerce,USSD,Abuja,Abuja,0,
TXN0003240,ACC00061,2024-12-17 17:57:59,108459.26,MRT010,Konga Electronics,E-commerce,POS,Kano,Kano,0,
TXN0002267,ACC00042,2024-07-07 06:17:00,10701.46,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0006126,ACC00117,2024-07-04 04:37:41,129116.85,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0002345,ACC00044,2024-09-12 17:32:05,88118.93,MRT007,EKEDC Electricity,Utilities,ATM,Kano,Kano,0,
TXN0002470,ACC00046,2024-05-27 01:06:33,117518.68,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0005881,ACC00111,2024-03-11 07:49:21,136749.74,MRT004,Netflix Subscription,Streaming,POS,Ibadan,Ibadan,0,
TXN0003820,ACC00072,2024-12-22 19:36:50,120918.54,MRT002,POS Terminal Lekki,POS,POS,Abuja,Abuja,0,
TXN0001727,ACC00033,2024-07-24 16:20:40,77323.04,MRT002,POS Terminal Lekki,POS,Web,Lagos,Lagos,0,
TXN0000204,ACC00004,2024-03-02 03:09:59,7939.49,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0005885,ACC00111,2024-08-27 15:04:52,31632.5,MRT001,Shoprite Ikeja,Grocery,Web,Ibadan,Ibadan,0,
TXN0005662,ACC00108,2024-07-06 08:55:26,5000000,MRT015,Sports Betting GG,Gambling,Web,Kano,Kano,1,Suspicious round amount: possible structuring
TXN0000068,ACC00002,2024-10-12 06:21:08,90755.19,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Lagos,Lagos,0,
TXN0005624,ACC00108,2024-01-03 10:28:38,78635.68,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0002045,ACC00038,2024-11-15 22:28:58,22079.75,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0002973,ACC00057,2024-11-27 08:21:20,139805.45,MRT009,Bolt Ride Hailing,Transport,USSD,Lagos,Lagos,0,
TXN0000583,ACC00011,2024-07-21 09:08:32,52570.89,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Abuja,Abuja,0,
TXN0005153,ACC00099,2024-02-25 06:33:28,500000,MRT015,Sports Betting GG,Gambling,Mobile App,Port Harcourt,Port Harcourt,1,Suspicious round amount: possible structuring
TXN0006001,ACC00114,2024-03-04 13:06:49,38888.3,MRT006,Chicken Republic VI,Food & Dining,Web,Lagos,Lagos,0,
TXN0000080,ACC00002,2024-09-12 09:50:20,69565.46,MRT009,Bolt Ride Hailing,Transport,Mobile App,Lagos,Lagos,0,
TXN0004003,ACC00076,2024-09-22 23:14:51,149198.43,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0004445,ACC00084,2024-11-28 10:44:13,83960.22,MRT010,Konga Electronics,E-commerce,USSD,Ibadan,Ibadan,0,
TXN0000433,ACC00008,2024-01-05 10:35:19,98225.66,MRT005,Jumia Online Store,E-commerce,Web,Ibadan,Ibadan,0,
TXN0004767,ACC00091,2024-01-15 14:59:22,40164.08,MRT001,Shoprite Ikeja,Grocery,USSD,Ibadan,Ibadan,0,
TXN0003813,ACC00072,2024-01-05 03:31:30,3372.22,MRT010,Konga Electronics,E-commerce,ATM,Abuja,Abuja,0,
TXN0002368,ACC00044,2024-05-26 23:16:34,9057.61,MRT010,Konga Electronics,E-commerce,POS,Kano,Kano,0,
TXN0003803,ACC00072,2024-02-13 02:19:56,144255.48,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0004358,ACC00082,2024-07-24 04:22:19,22789.9,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0000143,ACC00003,2024-04-12 16:55:57,18976.52,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0006057,ACC00115,2024-09-21 22:56:24,10410.84,MRT006,Chicken Republic VI,Food & Dining,USSD,Port Harcourt,Port Harcourt,0,
TXN0000504,ACC00010,2024-07-22 11:30:57,125940.74,MRT001,Shoprite Ikeja,Grocery,Mobile App,Ibadan,Ibadan,0,
TXN0004088,ACC00078,2024-10-06 10:53:48,42986.12,MRT005,Jumia Online Store,E-commerce,Web,Abuja,Abuja,0,
TXN0001266,ACC00025,2024-04-09 09:31:12,55269.93,MRT001,Shoprite Ikeja,Grocery,USSD,Port Harcourt,Port Harcourt,0,
TXN0005888,ACC00111,2024-09-10 00:50:45,90600.35,MRT008,ATM Withdrawal UBA,ATM,POS,Ibadan,Ibadan,0,
TXN0004114,ACC00079,2024-10-08 05:49:57,136423.61,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0001777,ACC00034,2024-07-07 04:10:24,42194.15,MRT009,Bolt Ride Hailing,Transport,ATM,Abuja,Abuja,0,
TXN0001678,ACC00032,2024-04-21 21:43:05,22676.58,MRT001,Shoprite Ikeja,Grocery,POS,Port Harcourt,Port Harcourt,0,
TXN0002567,ACC00049,2024-03-27 23:10:25,80268.09,MRT001,Shoprite Ikeja,Grocery,POS,Lagos,Lagos,0,
TXN0002414,ACC00044,2024-05-15 06:27:28,58963.93,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0002960,ACC00057,2024-03-20 01:07:36,121596.32,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0005407,ACC00104,2024-07-26 16:22:21,71535.57,MRT010,Konga Electronics,E-commerce,USSD,Kano,Kano,0,
TXN0000419,ACC00008,2024-12-29 17:49:34,131573.1,MRT005,Jumia Online Store,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0001052,ACC00020,2024-10-09 12:05:45,912.79,MRT009,Bolt Ride Hailing,Transport,Mobile App,Port Harcourt,Port Harcourt,1,Velocity spike: multiple transactions in short window
TXN0002840,ACC00055,2024-06-03 03:38:13,64911.84,MRT009,Bolt Ride Hailing,Transport,POS,Lagos,Lagos,0,
TXN0000964,ACC00019,2024-02-10 05:11:34,98799.51,MRT007,EKEDC Electricity,Utilities,USSD,Kano,Kano,0,
TXN0001948,ACC00036,2024-02-01 18:08:51,2932.17,MRT009,Bolt Ride Hailing,Transport,ATM,Ibadan,Ibadan,0,
TXN0000863,ACC00017,2024-06-05 22:28:13,102272.98,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0002792,ACC00054,2024-11-04 20:10:07,134862.22,MRT006,Chicken Republic VI,Food & Dining,USSD,Ibadan,Ibadan,0,
TXN0001195,ACC00024,2024-10-26 09:37:22,78835.43,MRT007,EKEDC Electricity,Utilities,Mobile App,Lagos,Lagos,0,
TXN0004582,ACC00087,2024-06-20 03:09:05,90025.94,MRT008,ATM Withdrawal UBA,ATM,ATM,Kano,Kano,0,
TXN0004757,ACC00091,2024-11-10 20:51:47,91876.32,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Ibadan,Ibadan,0,
TXN0001117,ACC00022,2024-11-07 00:29:52,92296.79,MRT009,Bolt Ride Hailing,Transport,Mobile App,Abuja,Abuja,0,
TXN0000215,ACC00004,2024-07-13 06:46:58,125086.45,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0005112,ACC00098,2024-12-24 22:07:51,1433.93,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Ibadan,Ibadan,0,
TXN0001517,ACC00029,2024-10-29 08:23:55,70595.89,MRT001,Shoprite Ikeja,Grocery,USSD,Port Harcourt,Port Harcourt,0,
TXN0002689,ACC00052,2024-03-27 14:59:19,131186.75,MRT007,EKEDC Electricity,Utilities,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0005419,ACC00105,2024-06-02 15:39:43,46723.43,MRT005,Jumia Online Store,E-commerce,ATM,Kano,Kano,0,
TXN0001516,ACC00029,2024-08-26 01:56:19,135586.0,MRT001,Shoprite Ikeja,Grocery,USSD,Port Harcourt,Port Harcourt,0,
TXN0002725,ACC00052,2024-02-14 00:46:41,69094.12,MRT003,MTN Airtime Top-up,Telecom,POS,Port Harcourt,Port Harcourt,0,
TXN0005634,ACC00108,2024-02-23 17:39:46,67508.5,MRT006,Chicken Republic VI,Food & Dining,POS,Kano,Kano,0,
TXN0004885,ACC00094,2024-12-14 12:48:38,12983.37,MRT002,POS Terminal Lekki,POS,ATM,Abuja,Abuja,0,
TXN0000606,ACC00011,2024-08-28 13:19:10,129895.57,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0003374,ACC00064,2024-07-14 11:40:00,90135.44,MRT002,POS Terminal Lekki,POS,ATM,Lagos,Lagos,0,
TXN0001799,ACC00034,2024-05-15 11:46:02,4521.53,MRT010,Konga Electronics,E-commerce,POS,Abuja,Abuja,0,
TXN0001965,ACC00036,2024-01-09 11:20:51,25332.77,MRT002,POS Terminal Lekki,POS,Web,Ibadan,Ibadan,0,
TXN0001270,ACC00025,2024-11-15 05:50:32,119240.31,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0002546,ACC00048,2024-04-02 12:40:17,31899.98,MRT005,Jumia Online Store,E-commerce,ATM,Kano,Kano,0,
TXN0000044,ACC00001,2024-01-22 04:13:09,44174.43,MRT009,Bolt Ride Hailing,Transport,Web,Lagos,Lagos,0,
TXN0001913,ACC00036,2024-02-13 16:29:27,18986.31,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0003650,ACC00069,2024-01-30 22:04:08,48588.55,MRT003,MTN Airtime Top-up,Telecom,Web,Abuja,Abuja,0,
TXN0001919,ACC00036,2024-01-11 01:59:05,102356.2,MRT005,Jumia Online Store,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0002888,ACC00055,2024-04-28 18:27:46,64833.26,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0002639,ACC00050,2024-10-30 11:08:49,43371.98,MRT001,Shoprite Ikeja,Grocery,Web,Kano,Kano,0,
TXN0001281,ACC00025,2024-06-21 01:10:21,135421.5,MRT006,Chicken Republic VI,Food & Dining,USSD,Port Harcourt,Port Harcourt,0,
TXN0005620,ACC00108,2024-10-09 20:27:41,79489.07,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0002959,ACC00057,2024-02-03 09:44:55,4124.34,MRT010,Konga Electronics,E-commerce,Mobile App,Lagos,Lagos,0,
TXN0003281,ACC00061,2024-12-24 04:57:31,133045.99,MRT005,Jumia Online Store,E-commerce,USSD,Kano,Kano,0,
TXN0001269,ACC00025,2024-06-30 18:37:38,54458.44,MRT001,Shoprite Ikeja,Grocery,ATM,Port Harcourt,Port Harcourt,0,
TXN0002052,ACC00038,2024-02-15 17:26:13,46086.23,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0000323,ACC00006,2024-09-09 06:20:41,37816.94,MRT005,Jumia Online Store,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005175,ACC00100,2024-12-30 03:52:57,131803.89,MRT001,Shoprite Ikeja,Grocery,ATM,Abuja,Abuja,0,
TXN0000333,ACC00006,2024-03-19 01:16:22,35892.06,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0002066,ACC00038,2024-12-02 07:16:20,106227.69,MRT003,MTN Airtime Top-up,Telecom,USSD,Abuja,Abuja,0,
TXN0004686,ACC00089,2024-03-22 15:04:27,46483.28,MRT007,EKEDC Electricity,Utilities,POS,Ibadan,Ibadan,0,
TXN0000923,ACC00018,2024-09-24 22:21:24,120084.91,MRT008,ATM Withdrawal UBA,ATM,Web,Abuja,Abuja,0,
TXN0002584,ACC00050,2024-10-10 07:14:46,97310.86,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Kano,Kano,0,
TXN0002042,ACC00038,2024-08-16 10:47:20,78082.28,MRT009,Bolt Ride Hailing,Transport,ATM,Abuja,Abuja,0,
TXN0001082,ACC00021,2024-09-01 11:44:31,6359.03,MRT009,Bolt Ride Hailing,Transport,USSD,Ibadan,Ibadan,0,
TXN0005693,ACC00109,2024-11-25 08:53:39,80389.44,MRT004,Netflix Subscription,Streaming,POS,Port Harcourt,Port Harcourt,0,
TXN0002356,ACC00044,2024-11-10 06:05:29,39273.11,MRT004,Netflix Subscription,Streaming,ATM,Kano,Kano,0,
TXN0002814,ACC00054,2024-04-10 20:27:52,17065.14,MRT001,Shoprite Ikeja,Grocery,POS,Ibadan,Ibadan,0,
TXN0005669,ACC00109,2024-02-09 13:03:16,133346.38,MRT010,Konga Electronics,E-commerce,USSD,Port Harcourt,Port Harcourt,0,
TXN0003759,ACC00070,2024-01-08 16:29:14,140613.04,MRT008,ATM Withdrawal UBA,ATM,ATM,Port Harcourt,Port Harcourt,0,
TXN0004659,ACC00088,2024-05-27 22:36:38,50115.6,MRT010,Konga Electronics,E-commerce,ATM,Abuja,Abuja,0,
TXN0005401,ACC00104,2024-08-08 00:26:15,61194.52,MRT008,ATM Withdrawal UBA,ATM,USSD,Kano,Kano,0,
TXN0000070,ACC00002,2024-08-16 00:22:56,149936.08,MRT001,Shoprite Ikeja,Grocery,POS,Lagos,Lagos,0,
TXN0005996,ACC00114,2024-04-01 09:05:39,129682.12,MRT006,Chicken Republic VI,Food & Dining,Web,Lagos,Lagos,0,
TXN0005165,ACC00100,2024-05-11 23:01:08,65990.22,MRT001,Shoprite Ikeja,Grocery,Mobile App,Abuja,Abuja,0,
TXN0006183,ACC00119,2024-03-15 20:32:33,44534.22,MRT003,MTN Airtime Top-up,Telecom,Web,Kano,Kano,0,
TXN0005076,ACC00097,2024-02-24 04:10:00,899145.7,MRT014,FX Bureau Lagos,FX,Mobile App,Kano,Kano,1,Large transaction at unusual hour (1am–4am)
TXN0001108,ACC00021,2024-06-07 18:42:44,16434.19,MRT006,Chicken Republic VI,Food & Dining,ATM,Ibadan,Ibadan,0,
TXN0002817,ACC00054,2024-12-25 04:18:18,87726.25,MRT003,MTN Airtime Top-up,Telecom,Mobile App,Ibadan,Ibadan,0,
TXN0003756,ACC00070,2024-05-28 01:09:58,84625.39,MRT001,Shoprite Ikeja,Grocery,ATM,Port Harcourt,Port Harcourt,0,
TXN0001925,ACC00036,2024-10-11 02:29:44,19833.37,MRT010,Konga Electronics,E-commerce,Mobile App,Ibadan,Ibadan,0,
TXN0004771,ACC00092,2024-03-12 17:07:14,95795.36,MRT004,Netflix Subscription,Streaming,ATM,Ibadan,Ibadan,0,
TXN0000064,ACC00002,2024-08-19 02:12:44,138218.28,MRT010,Konga Electronics,E-commerce,ATM,Lagos,Lagos,0,
TXN0004433,ACC00084,2024-07-13 17:31:49,118352.32,MRT010,Konga Electronics,E-commerce,POS,Ibadan,Ibadan,0,
TXN0003184,ACC00060,2024-07-08 04:58:17,112474.52,MRT003,MTN Airtime Top-up,Telecom,USSD,Port Harcourt,Port Harcourt,0,
TXN0000947,ACC00019,2024-03-21 07:59:36,142578.09,MRT008,ATM Withdrawal UBA,ATM,POS,Kano,Kano,0,
TXN0004636,ACC00088,2024-04-22 03:50:57,130277.61,MRT009,Bolt Ride Hailing,Transport,Web,Abuja,Abuja,0,
TXN0001487,ACC00029,2024-08-12 10:42:40,29752.16,MRT008,ATM Withdrawal UBA,ATM,POS,Port Harcourt,Port Harcourt,0,
TXN0004736,ACC00090,2024-08-06 06:36:16,72833.09,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0004340,ACC00082,2024-01-20 00:05:33,957.08,MRT005,Jumia Online Store,E-commerce,ATM,Abuja,Abuja,0,
TXN0003034,ACC00058,2024-03-25 14:26:21,9258.43,MRT007,EKEDC Electricity,Utilities,Mobile App,Lagos,Lagos,0,
TXN0002228,ACC00042,2024-06-14 07:59:30,114544.82,MRT007,EKEDC Electricity,Utilities,USSD,Abuja,Abuja,0,
TXN0001905,ACC00036,2024-04-19 21:03:24,92133.27,MRT005,Jumia Online Store,E-commerce,POS,Ibadan,Ibadan,0,
TXN0005640,ACC00108,2024-08-31 15:48:23,21836.55,MRT008,ATM Withdrawal UBA,ATM,USSD,Kano,Kano,0,
TXN0002079,ACC00038,2024-04-09 05:56:26,23556.99,MRT002,POS Terminal Lekki,POS,ATM,Abuja,Abuja,0,
TXN0000578,ACC00011,2024-03-26 20:09:54,56430.88,MRT008,ATM Withdrawal UBA,ATM,ATM,Abuja,Abuja,0,
TXN0004650,ACC00088,2024-10-06 09:22:31,74487.29,MRT008,ATM Withdrawal UBA,ATM,USSD,Abuja,Abuja,0,
TXN0000219,ACC00005,2024-04-22 10:28:38,61052.33,MRT002,POS Terminal Lekki,POS,POS,Kano,Kano,0,
TXN0002661,ACC00051,2024-10-08 19:54:12,146090.69,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Abuja,Abuja,0,
TXN0005436,ACC00105,2024-08-29 01:56:54,126154.15,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0002141,ACC00040,2024-11-19 07:37:32,123334.25,MRT001,Shoprite Ikeja,Grocery,USSD,Abuja,Abuja,0,
TXN0005622,ACC00108,2024-07-10 11:10:14,14698.3,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0004628,ACC00088,2024-09-20 14:22:54,2717.41,MRT006,Chicken Republic VI,Food & Dining,POS,Abuja,Abuja,0,
TXN0001398,ACC00027,2024-01-22 09:13:59,5989.8,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Kano,Kano,0,
TXN0001757,ACC00034,2024-05-22 07:40:58,28176.3,MRT010,Konga Electronics,E-commerce,Mobile App,Abuja,Abuja,0,
TXN0005057,ACC00097,2024-12-14 15:33:11,43759.77,MRT009,Bolt Ride Hailing,Transport,POS,Kano,Kano,0,
TXN0001558,ACC00030,2024-04-09 22:33:03,117219.33,MRT003,MTN Airtime Top-up,Telecom,POS,Abuja,Abuja,0,
TXN0000627,ACC00011,2024-12-22 19:32:42,148876.69,MRT001,Shoprite Ikeja,Grocery,Web,Abuja,Abuja,0,
TXN0005554,ACC00107,2024-06-11 11:24:21,132930.43,MRT002,POS Terminal Lekki,POS,POS,Ibadan,Ibadan,0,
TXN0006104,ACC00117,2024-06-10 19:10:29,37975.41,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0003587,ACC00068,2024-01-28 09:24:09,144521.92,MRT004,Netflix Subscription,Streaming,POS,Abuja,Abuja,0,
TXN0002757,ACC00053,2024-04-16 18:51:28,140278.9,MRT002,POS Terminal Lekki,POS,Mobile App,Kano,Kano,0,
TXN0003532,ACC00067,2024-08-29 12:39:16,4757.49,MRT006,Chicken Republic VI,Food & Dining,Mobile App,Lagos,Lagos,0,
TXN0006035,ACC00114,2024-03-21 00:22:01,51438.55,MRT008,ATM Withdrawal UBA,ATM,POS,Lagos,Lagos,0,
TXN0003699,ACC00069,2024-05-22 00:30:38,36297.98,MRT003,MTN Airtime Top-up,Telecom,ATM,Abuja,Abuja,0,
TXN0003772,ACC00071,2024-10-03 17:49:08,85473.8,MRT004,Netflix Subscription,Streaming,USSD,Lagos,Lagos,0,
TXN0000968,ACC00019,2024-06-24 20:49:40,21157.91,MRT003,MTN Airtime Top-up,Telecom,USSD,Kano,Kano,0,
TXN0003581,ACC00068,2024-10-02 02:13:01,100383.97,MRT009,Bolt Ride Hailing,Transport,Web,Abuja,Abuja,0,
TXN0005766,ACC00110,2024-08-11 20:47:21,133182.44,MRT001,Shoprite Ikeja,Grocery,Mobile App,Lagos,Lagos,0,
TXN0005812,ACC00110,2024-12-04 19:00:27,39862.92,MRT002,POS Terminal Lekki,POS,POS,Lagos,Lagos,0,
TXN0004321,ACC00082,2024-03-15 17:58:01,44259.59,MRT009,Bolt Ride Hailing,Transport,Web,Abuja,Abuja,0,
TXN0002064,ACC00038,2024-12-15 14:53:10,51180.18,MRT007,EKEDC Electricity,Utilities,Mobile App,Abuja,Abuja,0,
TXN0005448,ACC00105,2024-01-19 13:00:30,49564.11,MRT010,Konga Electronics,E-commerce,ATM,Kano,Kano,0,
TXN0002198,ACC00041,2024-05-04 23:36:32,79058.61,MRT006,Chicken Republic VI,Food & Dining,ATM,Ibadan,Ibadan,0,
TXN0003948,ACC00074,2024-06-13 08:11:23,11876.88,MRT006,Chicken Republic VI,Food & Dining,ATM,Ibadan,Ibadan,0,
TXN0005228,ACC00101,2024-09-25 01:45:29,25538.17,MRT008,ATM Withdrawal UBA,ATM,Mobile App,Kano,Kano,0,
TXN0003734,ACC00070,2024-04-20 14:35:29,43322.62,MRT009,Bolt Ride Hailing,Transport,USSD,Port Harcourt,Port Harcourt,0,
TXN0005642,ACC00108,2024-01-25 10:32:31,86327.1,MRT008,ATM Withdrawal UBA,ATM,ATM,Kano,Kano,0,
TXN0002200,ACC00041,2024-06-04 17:05:17,97635.72,MRT010,Konga Electronics,E-commerce,Web,Ibadan,Ibadan,0,
TXN0002001,ACC00037,2024-07-12 13:20:26,23567.21,MRT002,POS Terminal Lekki,POS,POS,Port Harcourt,Port Harcourt,0,
TXN0001441,ACC00028,2024-12-17 10:47:57,23534.63,MRT009,Bolt Ride Hailing,Transport,POS,Ibadan,Ibadan,0,
TXN0003305,ACC00062,2024-03-10 17:13:43,60033.31,MRT003,MTN Airtime Top-up,Telecom,USSD,Lagos,Lagos,0,
TXN0002355,ACC00044,2024-03-13 02:16:19,9317.82,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
TXN0004180,ACC00080,2024-02-14 08:45:58,100577.86,MRT002,POS Terminal Lekki,POS,POS,Abuja,Abuja,0,
TXN0003634,ACC00068,2024-08-28 04:34:02,30193.63,MRT002,POS Terminal Lekki,POS,Mobile App,Abuja,Abuja,0,
TXN0002826,ACC00054,2024-01-24 09:43:42,2462.65,MRT004,Netflix Subscription,Streaming,Web,Ibadan,Ibadan,0,
TXN0000375,ACC00007,2024-04-18 15:11:08,102219.6,MRT010,Konga Electronics,E-commerce,Mobile App,Port Harcourt,Port Harcourt,0,
TXN0002756,ACC00053,2024-10-09 01:43:27,115673.54,MRT007,EKEDC Electricity,Utilities,Mobile App,Kano,Kano,0,
TXN0005537,ACC00107,2024-05-25 21:35:45,56844.18,MRT003,MTN Airtime Top-up,Telecom,POS,Ibadan,Ibadan,0,
TXN0000658,ACC00012,2024-05-16 09:18:24,94397.97,MRT004,Netflix Subscription,Streaming,Web,Kano,Kano,0,
